symbol,action_date,action_type,previous_session_date,event_session_present,following_session_date,raw_close_previous,raw_open_event,raw_close_event,raw_close_following,adj_close_previous,adj_close_event,event_split_factor,raw_scale_previous_to_event_open,raw_scale_event_to_following_close,adj_scale_previous_to_event,split_scale_status
SPY,2005-09-16,DIVIDEND,2005-09-15,True,2005-09-19,123.1500015258789,123.30000305175781,123.5,123.08999633789062,83.76077270507812,84.35639953613281,,0.9987834426426093,1.0033309259428678,0.9929391624781287,NOT_APPLICABLE
SPY,2005-12-16,DIVIDEND,2005-12-15,True,2005-12-19,127.44000244140625,127.27999877929688,126.36000061035156,125.70999908447266,87.04759216308594,86.76746368408203,,1.0012570998086416,1.0051706429927036,1.0032284968017948,NOT_APPLICABLE
SPY,2006-03-17,DIVIDEND,2006-03-16,True,2006-03-20,131.02999877929688,130.67999267578125,130.6199951171875,130.41000366210938,89.9742202758789,90.04932403564453,,1.0026783449887695,1.001610240389397,0.9991659708657458,NOT_APPLICABLE
SPY,2006-06-16,DIVIDEND,2006-06-15,True,2006-06-19,126.12000274658203,125.29000091552734,124.6500015258789,123.66999816894531,86.94705963134766,86.31344604492188,,1.006624645422537,1.00792434197011,1.0073408445086993,NOT_APPLICABLE
SPY,2006-09-15,DIVIDEND,2006-09-14,True,2006-09-18,132.22999572753906,132.30999755859375,131.9600067138672,132.13999938964844,91.56219482421875,91.77709197998047,,0.9993953455329839,0.9986378638064732,0.9976584880701101,NOT_APPLICABLE
SPY,2006-12-15,DIVIDEND,2006-12-14,True,2006-12-18,143.1199951171875,142.63999938964844,142.33999633789062,141.9499969482422,99.53878784179688,99.54788208007812,,1.003365085036406,1.0027474420432052,0.9999086445829763,NOT_APPLICABLE
SPY,2007-03-16,DIVIDEND,2007-03-15,True,2007-03-19,139.47000122070312,139.30999755859375,138.52999877929688,140.1999969482422,97.54073333740234,97.26753234863281,,1.0011485440019627,0.9880884578794832,1.0028087582996381,NOT_APPLICABLE
SPY,2007-06-15,DIVIDEND,2007-06-14,True,2007-06-18,152.86000061035156,153.13999938964844,153.07000732421875,152.88999938964844,107.32923126220703,107.9399185180664,,0.9981716156431185,1.001177368927261,0.9943423409592702,NOT_APPLICABLE
SPY,2007-09-21,DIVIDEND,2007-09-20,True,2007-09-24,152.27999877929688,152.7100067138672,151.97000122070312,151.69000244140625,107.38285827636719,107.67262268066406,,0.9971841535219363,1.001845861789112,0.9973088386157709,NOT_APPLICABLE
SPY,2007-12-21,DIVIDEND,2007-12-20,True,2007-12-24,146.8000030517578,147.3699951171875,148.1300048828125,149.22999572753906,104.00957489013672,105.50896453857422,,0.996132238011025,0.9926288891227009,0.9857889833816982,NOT_APPLICABLE
SPY,2008-03-20,DIVIDEND,2008-03-19,True,2008-03-24,130.32000732421875,130.0500030517578,132.0800018310547,134.72000122070312,92.82335662841797,94.54270935058594,,1.0020761573712034,0.9804038051831406,0.981814010472323,NOT_APPLICABLE
SPY,2008-06-20,DIVIDEND,2008-06-19,True,2008-06-23,134.4199981689453,132.83999633789062,131.5800018310547,131.4499969482422,96.21766662597656,94.65592956542969,,1.0118940219407702,1.0009890063585447,1.0164990937991618,NOT_APPLICABLE
SPY,2008-09-19,DIVIDEND,2008-09-18,True,2008-09-22,120.06999969482422,126.69999694824219,124.12000274658203,121.30999755859375,86.37586975097656,89.80618286132812,,0.9476716857686558,1.0231638384678974,0.9618031520652828,NOT_APPLICABLE
SPY,2008-12-19,DIVIDEND,2008-12-18,True,2008-12-22,89.29000091552734,89.0999984741211,88.19000244140625,87.05999755859375,64.60517120361328,64.3272705078125,,1.0021324629030317,1.0129796107799334,1.0043201070651215,NOT_APPLICABLE
SPY,2009-03-20,DIVIDEND,2009-03-19,True,2009-03-23,78.94000244140625,78.76000213623047,76.70999908447266,82.22000122070312,57.580169677734375,56.35403823852539,,1.0022854278859012,0.9329846502745728,1.0217576499845358,NOT_APPLICABLE
SPY,2009-06-19,DIVIDEND,2009-06-18,True,2009-06-22,92.22000122070312,92.58000183105469,92.04000091552734,89.27999877929688,67.74827575683594,67.99797058105469,,0.996111464644292,1.0309140028446158,0.9963279076995231,NOT_APPLICABLE
SPY,2009-09-18,DIVIDEND,2009-09-17,True,2009-09-21,107.16000366210938,107.1500015258789,106.72000122070312,106.44999694824219,79.1684341430664,79.21888732910156,,1.0000933470470186,1.0025364422752612,0.9993631167044097,NOT_APPLICABLE
SPY,2009-12-18,DIVIDEND,2009-12-17,True,2009-12-21,110.18000030517578,110.19999694824219,110.20999908447266,111.33000183105469,81.78732299804688,82.25000762939453,,0.9998185422539004,0.9899397940522658,0.9943746554598215,NOT_APPLICABLE
SPY,2010-03-19,DIVIDEND,2010-03-18,True,2010-03-22,117.04000091552734,115.97000122070312,115.97000122070312,116.58999633789062,87.3472671508789,86.90512084960938,,1.0092265213724358,0.9946822614575723,1.0050876898501144,NOT_APPLICABLE
SPY,2010-06-18,DIVIDEND,2010-06-17,True,2010-06-21,112.13999938964844,111.83000183105469,111.7300033569336,111.41000366210938,84.03504943847656,84.12613677978516,,1.0027720428643296,1.0028722707504323,0.9989172527730944,NOT_APPLICABLE
SPY,2010-09-17,DIVIDEND,2010-09-16,True,2010-09-20,113.05000305175781,113.04000091552734,112.48999786376953,114.20999908447266,85.12000274658203,85.15180206298828,,1.000088483157727,0.984940011956125,0.9996265573289602,NOT_APPLICABLE
SPY,2010-12-17,DIVIDEND,2010-12-16,True,2010-12-20,124.81999969482422,124.08000183105469,124.30000305175781,124.5999984741211,94.48529815673828,94.58647918701172,,1.0059638769571997,0.997592332054277,0.9989302801928658,NOT_APPLICABLE
SPY,2011-03-18,DIVIDEND,2011-03-17,True,2011-03-21,127.8499984741211,128.83999633789062,127.76000213623047,129.74000549316406,97.28784942626953,97.64170837402344,,0.99231606727795,0.9847386829574482,0.99637594473052,NOT_APPLICABLE
SPY,2011-06-17,DIVIDEND,2011-06-16,True,2011-06-20,127.30000305175781,127.93000030517578,127.05000305175781,127.69999694824219,97.29016876220703,97.58049774169922,,0.9950754533579683,0.9949099928581218,0.9970247233185805,NOT_APPLICABLE
SPY,2011-09-16,DIVIDEND,2011-09-15,True,2011-09-19,121.43000030517578,121.29000091552734,121.5199966430664,120.30999755859375,93.26405334472656,93.81604766845703,,1.0011542533481053,1.010057344435431,0.9941162057297361,NOT_APPLICABLE
SPY,2011-12-16,DIVIDEND,2011-12-15,True,2011-12-19,122.18000030517578,122.2300033569336,121.58999633789062,120.29000091552734,94.3255844116211,94.46543884277344,,0.9995909101662069,1.0108071777576608,0.998519517477867,NOT_APPLICABLE
SPY,2012-03-16,DIVIDEND,2012-03-15,True,2012-03-19,140.72000122070312,140.36000061035156,140.3000030517578,140.85000610351562,109.32789611816406,109.479248046875,,1.0025648376231555,0.9960951151727065,0.9986175286055479,NOT_APPLICABLE
SPY,2012-06-15,DIVIDEND,2012-06-14,True,2012-06-18,133.47000122070312,133.3800048828125,134.13999938964844,134.39999389648438,104.1496810913086,105.21479797363281,,1.000674736351747,0.9980655169743818,0.9898767387968455,NOT_APPLICABLE
SPY,2012-09-21,DIVIDEND,2012-09-20,True,2012-09-24,146.7100067138672,146.63999938964844,145.8699951171875,145.64999389648438,115.07427215576172,115.02616119384766,,1.0004774094688362,1.001510478749896,1.000418261040921,NOT_APPLICABLE
SPY,2012-12-21,DIVIDEND,2012-12-20,True,2012-12-24,145.1199951171875,142.1699981689453,142.7899932861328,142.35000610351562,114.43480682373047,113.39604949951172,,1.0207497853712892,1.003090882780133,1.0091604366184135,NOT_APPLICABLE
SPY,2013-03-15,DIVIDEND,2013-03-14,True,2013-03-18,156.72999572753906,155.85000610351562,155.8300018310547,154.97000122070312,124.46643829345703,124.30205535888672,,1.0056463881267925,1.005549465080837,1.0013224474373792,NOT_APPLICABLE
SPY,2013-06-21,DIVIDEND,2013-06-20,True,2013-06-24,159.39999389648438,159.63999938964844,159.07000732421875,157.05999755859375,127.1498031616211,127.5579605102539,,0.9984965829736803,1.012797719322994,0.9968002204880032,NOT_APPLICABLE
SPY,2013-09-20,DIVIDEND,2013-09-19,True,2013-09-23,172.75999450683594,172.3300018310547,170.72000122070312,169.92999267578125,138.5359649658203,137.5673828125,,1.002495170145723,1.0046490235919046,1.0070407834583903,NOT_APPLICABLE
SPY,2013-12-20,DIVIDEND,2013-12-19,True,2013-12-23,181.49000549316406,180.69000244140625,181.55999755859375,182.52999877929688,146.24595642089844,147.09664916992188,,1.0044274892963003,0.9946857983499141,0.9942167768346596,NOT_APPLICABLE
SPY,2014-03-21,DIVIDEND,2014-03-20,True,2014-03-24,187.75,187.7100067138672,186.1999969482422,185.42999267578125,152.1116485595703,151.52166748046875,,1.0002130588924532,1.004152533586124,1.003893707671727,NOT_APPLICABLE
SPY,2014-06-20,DIVIDEND,2014-06-19,True,2014-06-23,196.47999572753906,196.02999877929688,195.94000244140625,195.8800048828125,159.8871307373047,160.21168518066406,,1.0022955514515348,1.0003062975142851,0.9979742149082734,NOT_APPLICABLE
SPY,2014-09-19,DIVIDEND,2014-09-18,True,2014-09-22,201.82000732421875,201.52000427246094,200.6999969482422,199.14999389648438,165.0195770263672,164.870849609375,,1.0014887010986373,1.0077830936442984,1.0009020843729777,NOT_APPLICABLE
SPY,2014-12-19,DIVIDEND,2014-12-18,True,2014-12-22,206.77999877929688,206.42999267578125,206.52000427246094,207.47000122070312,169.86541748046875,170.58822631835938,,1.0016955196237658,0.9954210394628012,0.9957628445204554,NOT_APPLICABLE
SPY,2015-03-20,DIVIDEND,2015-03-19,True,2015-03-23,209.5,209.7100067138672,210.41000366210938,210.0,173.0497283935547,174.57720947265625,,0.9989985851550054,1.001952398390997,0.9912503981263326,NOT_APPLICABLE
SPY,2015-06-19,DIVIDEND,2015-06-18,True,2015-06-22,212.77999877929688,211.4600067138672,210.80999755859375,211.88999938964844,176.5436248779297,175.7599334716797,,1.0062422776105167,0.9949030070594854,1.0044588740492228,NOT_APPLICABLE
SPY,2015-09-18,DIVIDEND,2015-09-17,True,2015-09-21,199.72999572753906,195.7100067138672,195.4499969482422,196.4600067138672,166.52206420898438,163.80087280273438,,1.0205405389390703,0.9948589548452168,1.0166128016272975,NOT_APPLICABLE
SPY,2015-12-18,DIVIDEND,2015-12-17,True,2015-12-21,204.86000061035156,202.77000427246094,200.02000427246094,201.6699981689453,171.68711853027344,168.62855529785156,,1.0103072263838506,0.9918183472431922,1.0181378724796608,NOT_APPLICABLE
SPY,2016-03-18,DIVIDEND,2016-03-17,True,2016-03-21,204.6300048828125,204.1699981689453,204.3800048828125,204.6699981689453,172.51498413085938,173.19296264648438,,1.002253057344334,0.998583117756744,0.9960854153352128,NOT_APPLICABLE
SPY,2016-06-17,DIVIDEND,2016-06-16,True,2016-06-20,208.3699951171875,207.1699981689453,206.52000427246094,207.85000610351562,176.5740966796875,175.91647338867188,,1.005792329771918,0.9936011460572568,1.003738270091185,NOT_APPLICABLE
SPY,2016-09-16,DIVIDEND,2016-09-15,True,2016-09-19,215.27999877929688,213.47999572753906,213.3699951171875,213.41000366210938,183.37840270996094,182.66954040527344,,1.0084317176680813,0.9998125273218906,1.0038805720051345,NOT_APPLICABLE
SPY,2016-12-16,DIVIDEND,2016-12-15,True,2016-12-19,226.80999755859375,226.00999450683594,225.0399932861328,225.52999877929688,194.1756591796875,193.79588317871094,,1.0035396799752305,0.9978273156750044,1.0019596701165543,NOT_APPLICABLE
QQQ,2003-12-24,DIVIDEND,2003-12-23,True,2003-12-26,35.84000015258789,35.84000015258789,35.900001525878906,35.849998474121094,30.200042724609375,30.26241683959961,,1.0,1.001394785324577,0.9979388918168421,NOT_APPLICABLE
QQQ,2004-12-17,DIVIDEND,2004-12-16,True,2004-12-20,39.95000076293945,39.63999938964844,39.470001220703125,39.20000076293945,33.676429748535156,33.5904655456543,,1.0078204182155455,1.0068877666456306,1.0025591846223156,NOT_APPLICABLE
QQQ,2005-06-17,DIVIDEND,2005-06-16,True,2005-06-20,37.900001525878906,38.11000061035156,37.869998931884766,37.869998931884766,32.254356384277344,32.25859832763672,,0.994489659377869,1.0,0.99986850193191,NOT_APPLICABLE
QQQ,2005-12-16,DIVIDEND,2005-12-15,True,2005-12-19,41.970001220703125,41.86000061035156,41.58000183105469,40.91999816894531,35.7510986328125,35.504302978515625,,1.0026278215181,1.0161291224741613,1.0069511477086655,NOT_APPLICABLE
QQQ,2006-03-17,DIVIDEND,2006-03-16,True,2006-03-20,41.369998931884766,41.34000015258789,41.45000076293945,41.54999923706055,35.32501220703125,35.418128967285156,,1.0007256598738787,0.9975932978108962,0.997370929437297,NOT_APPLICABLE
QQQ,2006-06-16,DIVIDEND,2006-06-15,True,2006-06-19,38.650001525878906,38.54999923706055,38.34000015258789,38.029998779296875,33.025596618652344,32.782752990722656,,1.0025940931464978,1.0081514957465572,1.007407664267806,NOT_APPLICABLE
QQQ,2006-09-15,DIVIDEND,2006-09-14,True,2006-09-18,39.9900016784668,40.29999923706055,40.11000061035156,40.119998931884766,34.19361877441406,34.31590270996094,,0.9923077527428668,0.9997507895862565,0.9964365228395586,NOT_APPLICABLE
QQQ,2006-12-15,DIVIDEND,2006-12-14,True,2006-12-18,44.369998931884766,44.68000030517578,44.43000030517578,43.9900016784668,37.960575103759766,38.05820846557617,,0.9930617419164363,1.0100022416440226,0.997434630642041,NOT_APPLICABLE
QQQ,2007-03-16,DIVIDEND,2007-03-15,True,2007-03-19,42.88999938964844,42.939998626708984,42.83000183105469,43.27000045776367,36.739070892333984,36.71078109741211,,0.9988356022668933,0.9898313237334381,1.0007706127212823,NOT_APPLICABLE
QQQ,2007-06-15,DIVIDEND,2007-06-14,True,2007-06-18,47.36000061035156,47.7599983215332,47.7599983215332,47.77000045776367,40.59357833862305,40.96844482421875,,0.9916248382487631,0.9997906188793255,0.9908498726958243,NOT_APPLICABLE
QQQ,2007-09-21,DIVIDEND,2007-09-20,True,2007-09-24,50.029998779296875,50.279998779296875,50.36000061035156,50.59000015258789,42.915645599365234,43.22117614746094,,0.9950278439524756,0.9954536560280172,0.992930998752711,NOT_APPLICABLE
QQQ,2007-12-21,DIVIDEND,2007-12-20,True,2007-12-24,50.900001525878906,51.68000030517578,51.849998474121094,52.2400016784668,43.68462371826172,44.546356201171875,,0.9849071444525754,0.9925343952562226,0.9806553766369002,NOT_APPLICABLE
QQQ,2008-03-20,DIVIDEND,2008-03-19,True,2008-03-24,42.2599983215332,42.349998474121094,43.09000015258789,44.58000183105469,36.30718994140625,37.0492057800293,,0.9978748487407175,0.9665769040541211,0.9799721526278165,NOT_APPLICABLE
QQQ,2008-06-20,DIVIDEND,2008-06-19,True,2008-06-23,48.77000045776367,48.33000183105469,47.41999816894531,47.04999923706055,41.932952880859375,40.80064392089844,,1.0091040473833846,1.0078639519210304,1.027752232591137,NOT_APPLICABLE
QQQ,2008-09-19,DIVIDEND,2008-09-18,True,2008-09-22,41.56999969482422,43.77000045776367,42.900001525878906,40.880001068115234,35.76724624633789,36.93646240234375,,0.9497372460605211,1.0494129257579494,0.9683452047120877,NOT_APPLICABLE
QQQ,2008-12-19,DIVIDEND,2008-12-18,True,2008-12-22,29.65999984741211,29.93000030517578,29.860000610351562,29.209999084472656,25.53696060180664,25.74648094177246,,0.9909789356829047,1.022252706136661,0.9918621756332577,NOT_APPLICABLE
QQQ,2009-03-20,DIVIDEND,2009-03-19,True,2009-03-23,29.68000030517578,29.690000534057617,29.18000030517578,30.899999618530273,25.591278076171875,25.20176887512207,,0.9996631785550032,0.9443365911136441,1.015455629443309,NOT_APPLICABLE
QQQ,2009-06-19,DIVIDEND,2009-06-18,True,2009-06-22,35.81999969482422,36.04999923706055,36.15999984741211,35.08000183105469,30.936494827270508,31.268569946289062,,0.9936199848237478,1.0307867149368661,0.9893799070571833,NOT_APPLICABLE
QQQ,2009-09-18,DIVIDEND,2009-09-17,True,2009-09-21,42.40999984741211,42.540000915527344,42.439998626708984,42.56999969482422,36.67310333251953,36.73456573486328,,0.9969440276136011,0.9969461811358424,0.9983268509885931,NOT_APPLICABLE
QQQ,2009-12-18,DIVIDEND,2009-12-17,True,2009-12-21,43.81999969482422,44.15999984741211,44.459999084472656,44.959999084472656,37.92905044555664,38.54722595214844,,0.9923007211557358,0.9888790033322603,0.9839631648887216,NOT_APPLICABLE
QQQ,2010-03-19,DIVIDEND,2010-03-18,True,2010-03-22,47.83000183105469,47.91999816894531,47.4900016784668,47.91999816894531,41.46903610229492,41.21820068359375,,0.9981219461325241,0.9910267840795292,1.0060855499401025,NOT_APPLICABLE
QQQ,2010-06-18,DIVIDEND,2010-06-17,True,2010-06-21,47.04999923706055,47.04999923706055,47.0,46.599998474121094,40.83632278442383,40.87023162841797,,1.0,1.008583724012374,0.9991703290477424,NOT_APPLICABLE
QQQ,2010-06-25,DIVIDEND,2010-06-24,True,2010-06-28,45.349998474121094,45.5099983215332,45.27000045776367,45.11000061035156,39.43541717529297,39.443267822265625,,0.9964842923903954,1.0035468819607019,0.999800963576141,NOT_APPLICABLE
QQQ,2010-09-17,DIVIDEND,2010-09-16,True,2010-09-20,47.939998626708984,48.13999938964844,47.9900016784668,48.83000183105469,41.76961135864258,41.911094665527344,,0.9958454348675696,0.9827974580977044,0.9966242039723878,NOT_APPLICABLE
QQQ,2010-12-17,DIVIDEND,2010-12-16,True,2010-12-20,54.58000183105469,54.540000915527344,54.52000045776367,54.560001373291016,47.666343688964844,47.708335876464844,,1.0007334234480358,0.9992668454083484,0.9991198144573994,NOT_APPLICABLE
QQQ,2011-03-18,DIVIDEND,2011-03-17,True,2011-03-21,54.650001525878906,55.220001220703125,54.45000076293945,55.5,47.82210159301758,47.714324951171875,,0.9896776587789985,0.9810810948277379,1.002258790037499,NOT_APPLICABLE
QQQ,2011-06-17,DIVIDEND,2011-06-16,True,2011-06-20,54.08000183105469,54.400001525878906,53.790000915527344,54.06999969482422,47.390079498291016,47.241661071777344,,0.9941176528336678,0.9948215501964636,1.0031416851809714,NOT_APPLICABLE
QQQ,2011-09-16,DIVIDEND,2011-09-15,True,2011-09-19,56.18000030517578,56.20000076293945,56.59000015258789,56.61000061035156,49.3406982421875,49.7929801940918,,0.9996441199734492,0.999646697446599,0.9909167527201362,NOT_APPLICABLE
QQQ,2011-12-16,DIVIDEND,2011-12-15,True,2011-12-19,54.7400016784668,54.869998931884766,54.86000061035156,54.31999969482422,48.16516876220703,48.41315841674805,,0.9976308136331596,1.0099411067481798,0.9948776394135189,NOT_APPLICABLE
QQQ,2011-12-27,DIVIDEND,2011-12-23,True,2011-12-28,56.08000183105469,55.9900016784668,56.2400016784668,55.59000015258789,49.48979568481445,49.67437744140625,,1.0016074325752788,1.0116927779114,0.996284165678583,NOT_APPLICABLE
QQQ,2012-03-16,DIVIDEND,2012-03-15,True,2012-03-19,66.68000030517578,66.66999816894531,66.5199966430664,66.98999786376953,58.89558029174805,58.854000091552734,,1.0001500245463502,0.9929840090208852,1.0007064974365485,NOT_APPLICABLE
QQQ,2012-06-15,DIVIDEND,2012-06-14,True,2012-06-18,62.36000061035156,62.38999938964844,62.9900016784668,63.58000183105469,55.17341232299805,55.85890579223633,,0.9995191732715123,0.9907203501793591,0.9877281257211172,NOT_APPLICABLE
QQQ,2012-09-21,DIVIDEND,2012-09-20,True,2012-09-24,70.33000183105469,70.4800033569336,70.1500015258789,69.73999786376953,62.36797332763672,62.38572311401367,,0.9978717151144382,1.0058790317560702,0.999715483198864,NOT_APPLICABLE
QQQ,2012-12-21,DIVIDEND,2012-12-20,True,2012-12-24,66.26000213623047,64.87999725341797,65.19999694824219,65.06999969482422,58.9262809753418,58.3065299987793,,1.0212701131509343,1.0019978062705954,1.0106291864148917,NOT_APPLICABLE
QQQ,2013-03-15,DIVIDEND,2013-03-14,True,2013-03-18,68.86000061035156,68.75,68.51000213623047,68.36000061035156,61.57958984375,61.40842056274414,,1.001600008877841,1.002194287954061,1.002787391035908,NOT_APPLICABLE
QQQ,2013-06-21,DIVIDEND,2013-06-20,True,2013-06-24,71.02999877929688,70.77999877929688,70.43000030517578,69.7300033569336,63.66715621948242,63.32905960083008,,1.0035320712674711,1.010038676531522,1.0053387279202217,NOT_APPLICABLE
QQQ,2013-09-20,DIVIDEND,2013-09-19,True,2013-09-23,79.5,79.44999694824219,78.98999786376953,78.83000183105469,71.48463439941406,71.23930358886719,,1.0006293650557392,1.0020296337561647,1.0034437564404435,NOT_APPLICABLE
QQQ,2013-12-20,DIVIDEND,2013-12-19,True,2013-12-23,85.9000015258789,85.79000091552734,86.5,87.41000366210938,77.4712905883789,78.26017761230469,,1.0012822078234953,0.9895892503834336,0.9899196877902083,NOT_APPLICABLE
QQQ,2014-02-27,DIVIDEND,2014-02-26,True,2014-02-28,90.2300033569336,89.87000274658203,90.44000244140625,90.33999633789062,81.63491821289062,82.16456604003906,,1.0040057928045991,1.0011069969843875,0.9935538170202184,NOT_APPLICABLE
QQQ,2014-03-21,DIVIDEND,2014-03-20,True,2014-03-24,90.29000091552734,90.5999984741211,89.0,88.22000122070312,82.02826690673828,81.04120635986328,,0.9965783933353785,1.0088415185729314,1.012179736595874,NOT_APPLICABLE
QQQ,2014-06-20,DIVIDEND,2014-06-19,True,2014-06-23,92.91000366210938,92.69999694824219,92.7699966430664,92.79000091552734,84.60157012939453,84.70109558105469,,1.0022654446686168,0.9997844134899929,0.9988249803502847,NOT_APPLICABLE
QQQ,2014-09-19,DIVIDEND,2014-09-18,True,2014-09-22,100.27999877929688,100.45999908447266,99.9800033569336,99.05000305175781,91.55787658691406,91.50115203857422,,0.9982082390322896,1.0093892001668068,1.0006199326137002,NOT_APPLICABLE
QQQ,2014-12-19,DIVIDEND,2014-12-18,True,2014-12-22,104.25,103.97000122070312,104.31999969482422,104.58000183105469,95.40901184082031,95.82880401611328,,1.0026930727710823,0.9975138446005146,0.9956193528699119,NOT_APPLICABLE
QQQ,2015-03-20,DIVIDEND,2015-03-19,True,2015-03-23,108.08000183105469,108.72000122070312,108.52999877929688,108.31999969482422,99.28279113769531,99.92544555664062,,0.9941133242967021,1.0019386917011106,0.9935686609615262,NOT_APPLICABLE
QQQ,2015-06-19,DIVIDEND,2015-06-18,True,2015-06-22,110.69000244140625,110.48999786376953,109.88999938964844,110.69999694824219,101.9141845703125,101.41031646728516,,1.0018101600280898,0.9926829486818102,1.00496860793438,NOT_APPLICABLE
QQQ,2015-09-18,DIVIDEND,2015-09-17,True,2015-09-21,107.12999725341797,105.2300033569336,105.3499984741211,105.68000030517578,98.86328887939453,97.45718383789062,,1.0180556289639155,0.9968773483147073,1.0144279260505087,NOT_APPLICABLE
QQQ,2015-12-18,DIVIDEND,2015-12-17,True,2015-12-21,112.31999969482422,111.62999725341797,109.83000183105469,111.05000305175781,103.90497589111328,101.91181945800781,,1.0061811561263396,0.9890139469862552,1.0195576572345149,NOT_APPLICABLE
QQQ,2016-03-18,DIVIDEND,2016-03-17,True,2016-03-21,107.5199966430664,107.45999908447266,107.37000274658203,107.79000091552734,99.76837158203125,99.92474365234375,,1.0005583245775629,0.9961035516710455,0.9984351016115033,NOT_APPLICABLE
QQQ,2016-06-17,DIVIDEND,2016-06-16,True,2016-06-20,108.04000091552734,107.52999877929688,106.48999786376953,107.16000366210938,100.54826354980469,99.36970520019531,,1.0047428823771982,0.9937476131444296,1.0118603385934877,NOT_APPLICABLE
QQQ,2016-09-16,DIVIDEND,2016-09-15,True,2016-09-19,117.63999938964844,117.22000122070312,117.29000091552734,116.77999877929688,109.7741928100586,109.72181701660156,,1.0035829906549356,1.0043672045004413,1.0004773507665217,NOT_APPLICABLE
QQQ,2016-12-16,DIVIDEND,2016-12-15,True,2016-12-19,120.4000015258789,120.33999633789062,119.5999984741211,120.08999633789062,112.63111877441406,112.213623046875,,1.0004986304621433,0.995919744535666,1.0037205440498491,NOT_APPLICABLE
IWM,2003-03-07,DIVIDEND,2003-03-06,True,2003-03-10,35.209999084472656,34.875,35.224998474121094,34.619998931884766,25.91225814819336,25.982330322265625,,1.009605708515345,1.0174754350347228,0.9973030835493529,NOT_APPLICABLE
IWM,2003-06-13,DIVIDEND,2003-06-12,True,2003-06-16,45.70500183105469,45.67499923706055,44.81999969482422,45.57500076293945,33.71247482299805,33.114013671875,,1.000656871253318,0.9834338770054573,1.018072745788329,NOT_APPLICABLE
IWM,2003-09-12,DIVIDEND,2003-09-11,True,2003-09-15,50.599998474121094,50.35499954223633,50.70500183105469,50.58000183105469,37.38443374633789,37.54995346069336,,1.0048654341001289,1.0024713324530419,0.995592012796268,NOT_APPLICABLE
IWM,2003-12-12,DIVIDEND,2003-12-11,True,2003-12-15,54.279998779296875,54.18000030517578,54.47999954223633,53.20500183105469,40.19745635986328,40.48540115356445,,1.0018456713465824,1.0239638693224788,0.9928876882654818,NOT_APPLICABLE
