beta_perm_h2,beta_perm_h3
-0.023033805180179272,0.0372702353166086
-0.011359063993077075,0.034473681624989705
-0.03478381490227346,0.02094739270705543
0.03152881034613875,-0.05767679302086382
0.029657671994455553,-0.040769949281036146
0.00017547241375029325,0.00560844155789611
0.03126551703178212,-0.028987098740214767
0.06285023964569691,-0.04360667858352763
-0.028265047081803735,0.03164420720902251
0.03498515945089654,-0.038075481493163955
-0.008526325117576483,0.013110672036442762
0.011788040580236216,0.03157061982571118
0.01381965015927684,-0.0028326388761420497
-0.027205569406676133,0.025767686812312326
0.04466022182920402,0.01096009648740278
-0.022606150314860587,1.1267366063053702e-05
0.0074960413625515705,0.09501067265366248
-0.021668722535891447,-0.01916759356207068
-0.015091301973750764,-0.03191267774926933
0.011439051567838384,0.008408734990034354
-0.06015097966898669,0.0005517134386230915
-0.04326338601519909,0.004057230226125912
0.015280214174837634,0.05268152611116557
0.0013557347049769992,0.03869590812407617
-0.07163199658945625,-0.045029921707957686
0.034203332237678505,0.021223529959574168
0.005403830503254707,-0.011517761283653845
-0.022656337640483932,0.01388118215760522
-0.01115516055734976,-0.007745399223525861
0.0019816834219904085,0.01500896930001732
-0.03129270644098151,0.052036187998157
0.048049866700190576,0.035047947671713736
-0.034984799308368085,0.030660532485577402
0.05214274524836402,-0.04357847658645079
-0.00573403928565499,0.02294375103378598
-0.009176428855887018,-0.02799871940627334
-0.040553276896617765,-0.033133776812395904
-0.007402256605481129,0.006216258976003856
-0.03203402929794713,0.0068607776064415205
-0.01860455451858807,-0.00805995184234284
-0.007873301328378017,0.0005251545757748513
-0.04078157453889224,0.014649313062383727
-0.006730273410090872,-0.04361104411302848
0.013333129077394904,0.001423198102608117
0.018218302247615597,-0.042133225748561584
0.04167536595447138,-0.006722760175443619
0.05155196995709651,0.05228442702007163
-0.00785575626487395,0.026850473796192084
-0.029210703514142504,-0.022234540531252414
0.006844851856706304,0.006090882840216735
-0.013649061956074786,-0.012826595464268332
-0.020610218585314262,-0.015729698535467566
0.05210345625137628,-0.04790828336533115
-0.0029883542519983557,-0.021436308177162366
-0.02572992795899028,0.005098765370299366
-0.0001260095472672479,-0.02490226752037574
-0.008360126069662991,-0.018904534618862122
-0.013994070096654604,-0.05656235340199085
-0.010392736232491127,-0.024710663272253162
0.013333129077394904,0.001423198102608117
-0.00034587836078585696,0.004832261313796542
-0.011229402792804969,0.006725413938267699
-0.004065357007262711,0.04586727559909223
-0.034916153805088564,0.009934387021335818
0.021674353936845678,-0.041271330046904774
-0.021668722535891447,-0.01916759356207068
-0.04350189807961133,-0.05882366414143135
-0.02313378518861834,-0.03634116931682471
-0.008360126069662991,-0.018904534618862122
0.017383657348543097,0.002737164741299203
0.02826710663070666,0.022924547865214077
-0.0014907905442959326,0.019995827885790664
0.000953407214826331,-0.0005633804913745856
-0.0012025318238375526,-0.054383704557433785
-0.03649917271198427,0.046840439586239235
-0.02842293195623654,-0.007937034026424972
-0.0032809953655400653,0.041401618396267506
-0.03082356673457671,0.014742482857777767
-0.03172121989496392,0.019460908524818653
-0.016836561083749615,0.09618166960359653
-0.011643796901038143,-0.03675150881371939
0.006403787446565478,-0.05598269550120072
0.007639932020252969,-0.02241283364189329
0.011808900315108038,-0.005887431172375765
-0.0029212408679697727,-0.028584809301415354
-0.02854970098525876,0.01710531291427913
0.021879746612227354,0.010964673891030098
-0.07654996051038764,-0.03309800571445582
-0.04876974526485617,-0.017156508824146554
-0.027404156181597406,0.019831051374812253
0.022065091229254975,-0.008558966424619474
0.066423967882377,-0.05049126902580927
0.001681662438499322,0.03706308033487185
0.007346019599366925,0.02560841864177872
-0.020695929354657323,0.015239784043540781
-0.028670653165325917,-0.04792162278372276
0.0330232491733843,0.007727782019561348
-0.027883535735667552,0.01290209911728709
-0.02513557034222951,0.08079855017176159
-0.03838046157082865,0.00560844155789611
-0.007643609247924956,0.06666610246595468
0.0042823789243565035,0.021460913968135376
0.03438026557985597,0.00782566528265509
-0.04073075416330054,0.04830508466799115
-0.0035545639227099178,-0.014450197230450145
-0.006811303641376035,0.03706287935582965
-0.033900474428919594,0.02252327381442923
-0.04561904008576287,-0.0020855024411075736
0.03421883114564209,0.05068620544927581
-0.006021008582500261,7.255108543827854e-05
-0.011737726174305737,0.05019523059752572
0.008748079405729334,0.018303642841668875
0.011519729136063039,0.02226543785211306
-0.004632732420389493,-0.022887951593088735
-0.015284778074058133,0.0007327241119800335
0.012881949751112171,0.009771641615916725
0.02115128605574622,-0.01650358743851951
-0.03810368642079893,-0.01731192833633932
0.031241346792423748,-0.031609839761364125
-0.05336786549531092,0.04337930275671034
0.048903834730213515,0.026556772318557992
0.014346017040435956,0.05715482192983988
-0.014230361312055313,0.02307324260139975
-0.014119935949174081,0.015174253595623868
-0.014230361312055313,0.02307324260139975
-0.021755255705892554,-0.03392135443585189
-0.01825238981225875,0.041867892673657855
-0.01115516055734976,-0.007745399223525861
0.03300942614911923,0.028957549101233777
-0.041614367378202954,0.05463143468367547
-0.004254416770567655,0.004875168435628734
-0.024273240099847916,0.0034787805286103576
0.019439665758613917,-0.008683487848703125
0.039239670677848844,-0.00023735329365353816
-0.05229659209867482,0.04692313894171948
-0.03691112547542142,-0.018906278865276654
-0.017212013777545058,-0.011292706269691736
-0.006551790050103786,-0.06771437035032718
0.04331934887163068,0.026850473796192084
0.0095532333491056,-0.006951049642265072
0.03338585649962436,0.014399107556321927
0.034796727651941535,0.0338595914825052
0.041280364537399146,0.004020803971568253
-0.006486298090313456,-0.054529852612140314
-0.019160004696065044,0.03493876194689263
-0.005444096441100468,-0.032837585357835083
-0.015341398242539167,-0.046773275080455756
0.05270850778948741,-0.02356830964326396
-0.08888942371687325,-0.03808187502400307
-0.015207251999972301,-0.006147472721249485
-0.039124456310612794,-0.017740717794327024
0.03787104667131879,-0.045352841380047165
-0.00792398454806237,-0.04168791413028844
-0.03009160004142149,-0.003397787295925783
-0.021415785822247305,-0.02970480490698638
0.019439665758613917,-0.008683487848703125
-0.01823123950455834,-0.032088100945054765
-0.0013646489856990326,0.0219470225823912
0.01512315791049619,0.07426905983227838
-0.008796973416708247,0.018816772264608435
0.025099099661979877,-0.03774119254133212
-0.02829410002572707,-0.052352321112674696
0.008847468407563853,0.00956442817250451
-0.018704974992377024,-0.047612493403764375
-0.058179687814711945,-0.014523440798136113
-0.040207305638622425,-0.006482057351492265
-0.025744721985034164,0.02358951563832011
-0.03175502350276833,0.011404772396790136
-0.029352262411608758,-0.045452803598254175
0.025738834913191393,-0.009820220028937277
0.010670377830843906,-0.019596415693600346
-0.01541987875889781,0.0035127085627029223
-0.01230306759930678,-0.05001328654201484
-0.05007322487966917,-0.04051510147592646
-0.02033193892459862,0.008626203265701085
-0.006434879032987122,-0.011542787563727057
-0.010782855536969447,-0.028469019615529827
-0.000779075814349319,0.03848817550250419
-0.04326338601519909,0.004057230226125912
0.008142997126919082,0.1025611096705179
0.002389942271495825,0.0009601057388246986
0.01267907630670173,0.04069653755818707
0.01479033977786748,0.0010210126591498475
0.004340898917148511,0.03706287935582965
-0.004089244000222052,0.00834348434200511
-0.0008760777421365875,0.024056825314645904
-0.024019297879616017,0.006849948003421917
-0.01998911004648556,0.028730202167802393
0.06820919076061388,0.07499338736117941
0.0064422418229352985,-0.0337390738562341
-0.03107581671948225,-0.029018523075521212
0.011788040580236216,0.03157061982571118
0.05327054509534802,-0.012544566527386353
-0.012393615026420557,0.008299347303127168
0.042900518892937035,-0.014223670004217448
-0.0009765300203080897,-0.02334762506606563
0.046652942434938706,0.03020479387997496
0.04691442045138759,-0.0033845678763031913
0.022117072928224926,-0.029243969337570352
-0.028152345097716074,0.021677826247817777
0.046465597001914126,-0.05241323051992933
-0.013139955398210426,-0.01683533422657726
0.03021878998324542,-0.025128869456473583
-0.01677767295914301,-0.0017241707692414975
-0.012488386938274872,-0.01911583294722307
0.020521699853956896,-0.03284885947420028
-0.04923686073745575,0.025074401680448298
-0.054670547748472326,-0.041271330046904774
0.028199881437304623,-0.0343917302313089
0.026511766859883615,-0.0015226510653569385
-0.015817914241216525,-0.03112757211045076
0.008514414720696542,0.005249360975429551
0.002196119759002376,-0.053812625107813275
-0.06898795073017423,-0.0074236532135219906
-0.01965008398023533,0.027163648454589587
-0.017243908778434548,0.017311846257057548
-0.006021008582500261,0.011440270705358739
-0.00915834881507968,0.0017444828269392865
0.006361091688948304,0.04524250696177248
-0.018985404174456808,0.04794892378056101
-0.006202351027934347,0.00013407800084528493
0.01496981380640957,0.009885072724520563
0.02674146319344792,-0.01003416837067651
-0.016306776689280406,0.03882635316157117
0.026096054664688482,0.07850394787362824
-0.033734733725828005,0.02506414314556621
0.020429546446321528,0.020416035723454184
-0.01603556516612757,0.012844523301563007
-0.016460379942712475,-0.0006253152201700016
-0.042304107488831046,0.05463143468367547
0.01058478067018703,0.0338776601655897
-0.04288485092480281,0.020794127657001872
-0.04862941811229855,0.020216895546660445
-0.04178061097200113,-0.0327865056759676
0.002214036372239582,0.02413843102541497
0.006255513393742859,-0.01440837232145482
-0.02047901276085847,-0.0783643036371029
-0.006434879032987122,-0.011542787563727057
0.0430468461488313,-0.04567163083867978
0.0109371198070167,0.05814437635617979
0.0011502388143296706,-0.001278266410673936
-0.021755255705892554,-0.03392135443585189
0.03813994234432674,-0.0029535554722557207
0.033563796035700574,-0.053184823908205545
0.028970381483316848,-0.021310389675370744
-0.04061650228742224,0.029103063887206945
0.11932410193268686,-0.03270198822229971
0.039446931513297985,-0.007223655237475417
0.024049665390891952,0.008458093138308101
-0.023972455674372214,-0.0011178879607042676
0.027972058344118436,-0.026475625231449897
-0.0005238433922723292,0.01250586548753254
-0.01643391366600367,0.003107054720642932
-0.014005064179979203,-0.012812268038403893
0.025569147287509933,-0.05876928292812817
0.026511766859883615,-0.0015226510653569385
-0.008417528416697911,-0.0029578501294016298
0.017845958781919,0.0058164546819320095
0.024027649622163225,0.002749494004597057
0.011808900315108038,-0.005887431172375765
0.03349128195243056,0.019658258486571274
-0.01025303442684513,0.014256432038663058
-0.016819114444156815,0.01874424653479754
0.06818425304421817,-0.004561515183100592
0.016881591791863073,0.05807662521798959
0.01408601069288261,0.02911049220827642
-0.0034733155497905744,0.03976190330623139
0.0070467445007333165,-0.009808858246996094
0.04691442045138759,-0.0033845678763031913
0.04641178497657327,0.020552917092291678
0.026782655460134815,-0.02112041965244299
-0.02929396017590838,-0.001163837935859821
0.0006663983455830221,-0.05012929058940557
-0.03838046157082865,-0.0011484740689699444
-0.002340438246176008,0.003714106247576003
0.014430582397919719,0.017622655394722013
0.03293786982504599,-0.03296829276023073
-0.019831402991817397,-0.0022299929504309667
-0.0027358217411772245,-0.01190455416482791
-0.003155940378227538,-0.0036454415471659403
0.036142501364840894,0.027792850925207405
-0.015341398242539167,-0.046773275080455756
0.051209038172370755,0.022869832138868722
-0.021040260068436775,0.04906743618105855
0.004020050177846951,0.0037520761921238446
-0.03926499563273168,-0.011470064167789477
-0.032735788147353596,0.03990832195444548
-0.01616014915473738,-0.014061284997001369
0.05028116989119868,0.028338635701871742
-0.006610014511785025,-0.023792599885616158
0.014043371147287273,0.010530244987326631
-0.040819056700885516,-0.015103135618767902
-0.033969783753858944,0.014084878421809756
-0.02011030227444231,0.004748429693570824
0.000953407214826331,-0.0005633804913745856
0.00032517569706390294,-0.005294317489734888
0.026743130812137684,0.004541987895076191
-0.031043689303528035,0.0185911999202927
-0.033969783753858944,0.014084878421809756
0.02085391378718626,-0.0011178879607042676
0.006381967609191049,0.019995827885790664
-0.00662325766057139,-0.008269588182912445
-0.020669783581120274,-0.017807874376539745
0.018108529599077376,0.014205841788793819
0.030448759789577264,0.05695704794757375
0.020521699853956896,-0.03284885947420028
-0.038859422867447854,0.006088786916482861
-0.05234246493006471,-0.026219403792780382
-0.011511242032140694,0.027470583082022534
0.02019398403809009,0.00023396357615471097
0.028553196169897873,-0.008059471641233818
-0.06898795073017423,-0.0074236532135219906
0.03746581392504295,-0.004921136202399319
-0.015913510705009615,-0.029971088909884782
-0.00410576885563421,0.009765676612621982
0.0018480249572040246,0.02932787358151931
-0.0019128700518328068,0.007334315235825832
0.0011836160225099906,-0.04312509817754285
-0.035561376934534726,0.04962117545248913
-0.034703133089743064,0.004747488315218887
-0.007635455501368028,-0.007797593045375566
0.045954554770142896,0.02932787358151931
0.05365825737115346,-0.013995274993074621
0.0018308678812976452,0.0027100695424580393
0.026965637215140864,-0.04657054399209003
-0.01874839632556451,0.0036402205452414488
0.015315862574879617,-0.006812616460942729
0.010643285205161319,-0.005910810860432596
-0.03086004763341026,-0.03814665999460798
-0.03462141225113482,0.04719736232942777
-0.012740943644347451,0.018084905033853647
-0.059429027310957186,-0.006147472721249485
-0.049842216328469205,-0.05823364260409848
-0.03414278937157766,-0.00584108478809927
-0.013919501360958526,0.029229985574791104
-0.016622265106607227,-0.017015236773187354
0.030103475331923094,-0.007542666011373208
0.00653305646068981,0.004057230226125912
0.04704915316277824,-0.026214148509009473
0.04384420418421734,0.04206707831608039
-0.0009717309341770746,0.01816364679021961
-0.035932354203736507,-0.02810153334690677
0.0011418077709639415,-0.0024763099489262703
0.04241612292966467,-0.05652589268929645
0.05542782921380622,-0.01965360641784366
0.007639932020252969,-0.02241283364189329
0.025900903365309473,-0.0293955074756964
0.0329252265232144,0.024367209482346483
0.026638716288484913,0.004209869082214636
0.00833040124670063,0.041366153076458786
0.04087557393719402,0.003830530767298397
0.059942537608003686,0.014234809741125981
-0.01603556516612757,0.012844523301563007
0.0436151145911078,-0.07078898414188049
0.011404273401503599,-0.01395585070618408
-0.009868209126300624,-0.00469503612424773
-0.027085022989914654,0.051017680266615836
0.029239296375950293,-0.021139897531879826
-0.0031901358904201623,-0.03196351166885208
-0.03336210490371393,0.01043894747624858
-0.003093544197512117,0.04206707831608039
-0.0562309791377561,0.021223529959574168
-0.007564243458015484,-0.03145213185310324
0.040035549836611777,0.047316196712134564
-0.007593723210062591,-0.05115976047644396
-0.03889299234580597,-0.00805995184234284
-0.02773283231945168,0.0211036536468601
0.012132087537947162,0.034473681624989705
-0.0147149331170383,-0.00469503612424773
0.06818425304421817,-0.004561515183100592
0.014261690188196445,-0.005756699614452399
-0.006202351027934347,0.00013407800084528493
0.03646030194226914,-0.044078910792355264
0.03673115505299253,-0.023033827856193664
0.05147721310153424,0.01735101995471966
0.01494022602637798,-0.005103080249278167
-0.029837833701289916,-0.0011484740689699444
-0.019800772818686575,0.02638970249288841
0.01819262875472809,-0.01510672269404657
-0.024255111514316124,0.004418942509230785
-0.021372817792287894,0.01888780362741154
-0.035561376934534726,0.04962117545248913
0.0010272872626689166,0.013935421826243757
-0.024451896355917414,-0.02209125143808128
0.04231899363011794,-0.013861519534936362
-0.02572992795899028,0.004541987895076191
0.0006663983455830221,-0.05012929058940557
0.004442425465384837,-0.0010100734497720393
-0.010513011391526078,-0.002434090960962268
-0.04097971899473776,0.03913337152030982
0.04459265693365281,-0.006585881734041649
0.034203332237678505,0.017610628497851978
0.004336883291304919,0.040266206451901446
0.020583052712311565,0.03181075311353118
-0.008187203564325719,0.022977330769249814
0.02665301380677319,-0.008875308812457844
-0.005140772115074697,0.014205841788793819
-0.03934546942550138,-0.008542315000115085
-0.018985404174456808,0.04794892378056101
0.037011984471962946,-0.04419658548325049
-0.027883535735667552,0.07899289979650069
-0.03810368642079893,-0.038942367668693176
-0.017649528585177113,-0.04452240181267446
-0.03258100252213464,-0.02624284664232935
0.017383657348543097,0.002737164741299203
-0.012822645785480835,0.0009685025338896994
-0.007564243458015484,-0.03145213185310324
-0.04266034446284229,0.009531359153817726
0.007309535237479245,0.019262028730717355
-0.02782219691295811,0.013663929191809636
-0.04078157453889224,0.014649313062383727
0.009392685825370522,-0.05941794934532778
0.02856465622656351,-0.0450175540204612
0.006688262011445331,0.03775271602831523
0.05180460768538499,0.006216258976003856
-0.033867704557467224,-0.012097113237230402
0.00199553027880751,0.007985549306679267
0.030957153473401302,-0.04419658548325049
0.011491484420905047,-0.07645243868175047
-0.010751225379982198,0.023023068745623744
-0.004929481708415208,0.0025634380506505752
-0.042457760642705206,0.0032272717371625848
-0.011511242032140694,-0.013818693286016474
0.017291384794445443,0.03882635316157117
-0.014054970756107106,0.014795626997925644
-0.02114853337920081,-0.0356951825596764
-0.004254416770567655,-0.024628329560427317
0.04910501712607606,-0.013886693731538493
0.0476433505372899,0.016078542964829336
-0.0212621081654185,0.10394619722478254
-0.029535682376242836,-0.021532538103902137
0.03349128195243056,0.019658258486571274
-0.008262017998154254,-0.06187093503305501
-0.0001260095472672479,-0.02490226752037574
-0.08888942371687325,-0.03808187502400307
0.02674146319344792,-0.01003416837067651
-0.02662734919568473,-0.0012634060121286816
0.004336883291304919,0.040266206451901446
0.023856269866616597,-0.026214148509009473
-0.04326338601519909,0.04815832143423676
-0.035561376934534726,0.04962117545248913
0.018822043131327074,-0.031511220984063185
0.041294962843249225,0.06412746644257428
-0.019162838104125998,-0.03838351036884548
-0.013024631801442883,0.03641626679308299
0.015914234241329376,-0.032191211611419045
0.05010171764761689,0.015481817342295118
0.04360033627157433,0.0011551449028539343
0.06262969398211601,-0.046313344230983045
-0.02703133568268617,-0.023743385043160842
-0.030083915181513775,0.015299842885890966
0.003523703265409358,-0.015688149761682778
-0.008884814952516742,-0.011292706269691736
-0.013193024826013937,0.01606442970746421
-0.02056111193994956,0.0010601433272121596
0.001227090848193651,0.04185074636565975
0.0027672005232372014,0.010890241461046099
-0.008986677065042324,0.004748429693570824
0.006982347333763906,-0.01576643964312974
0.044197474082481356,-0.012438015140144115
0.008322926282753681,-0.025612684703634307
-0.003020893303975119,0.030442696523738523
0.0696003643556251,0.0016978491137293744
0.02794171071686851,0.00715161425580782
0.03498515945089654,-0.038075481493163955
-0.040207305638622425,-0.006482057351492265
-0.009132363581332329,0.008969544683727411
-0.006837638297414021,0.0019380559275553183
0.0028851068401652765,0.00471598075307441
-0.009255965525369742,0.010420266262520753
-0.03172121989496392,0.019460908524818653
0.025223090858405156,-0.026811434007738423
0.017894563978068594,0.03253572353788136
0.04004341650869465,-0.07325496582727539
0.04035674344995198,0.025520753662338275
-0.0062225062755722005,-0.0340270547975777
-0.029632784106195714,0.020123936804235854
0.019214204832711072,-0.03700280326190647
0.003983434714420557,-0.013738114388271827
-0.0005864581848297213,-0.025868769634453496
-0.024273240099847916,0.0034787805286103576
0.0025030599678448565,0.015657283774318236
-0.0027358217411772245,-0.01190455416482791
0.05312233800821821,0.0038745228444792418
0.018424910150227965,0.04017379450480296
0.06170734975227691,0.03493876194689263
0.032250988990821426,0.06202811555486151
-0.030815125781379994,-0.029666097437615665
0.0003894458866877289,-0.024797563783977558
-0.009255965525369742,0.010420266262520753
0.048049866700190576,0.035047947671713736
0.004737154600442541,-0.03103492372697586
-0.029837833701289916,0.01466339278736152
-0.01658904063680863,0.04185074636565975
-0.02842293195623654,0.03422119810708725
-0.025221998276511302,-0.0340270547975777
0.024276272391687205,0.03846511983286367
-0.02032470501125156,0.0219470225823912
0.022970397882103435,-0.02451675610245273
0.010591893915914516,0.040605945382405695
0.015957136142476576,-0.045352841380047165
0.021107260931239585,-0.03919980315402491
0.04474408489495341,0.004502178773910813
-0.0212052294336888,0.0316661886483555
0.07955263993007247,0.011135882757705239
-0.013326421367777041,-0.04992719223170535
-0.020695929354657323,0.015239784043540781
-0.0028852919111106707,0.011489746899544163
-0.0017027078579533068,0.0014205406391619019
0.012720836050616281,0.015586177454495927
-0.008360126069662991,-0.004063252630777815
-0.04786447024697144,0.032384522414244075
-0.01025303442684513,0.014256432038663058
0.004136748914329937,0.04182014933000344
0.004956149797800638,0.08195203867922173
0.02314357535515794,-0.05664852437433646
0.02511052230919571,-0.009853087390058175
-0.024451896355917414,-0.02209125143808128
0.04302010683681048,0.005925735764102824
-0.0015484941954626197,-0.01410749975426048
0.07879809760884886,0.008676451289835005
0.012720836050616281,-0.018219024460029744
-0.029702324639125217,-0.007542666011373208
-0.00792398454806237,-0.040475753594003454
0.002669986738400521,0.006691423744480972
-0.011257536513145133,0.02768547707474732
0.02728733194404633,0.05189677906618251
0.03646030194226914,-0.044078910792355264
0.010998460084046435,-0.02311052422167619
0.01383977548789048,-0.03578119893673922
-0.05234246493006471,-0.026219403792780382
0.045829638468588445,-0.0005769341924746901
0.009277796269471941,-0.0024763099489262703
0.009596626881513144,-0.032191211611419045
-0.02033193892459862,0.008626203265701085
0.03183631263602483,-0.05095809290317152
0.06650135661067773,0.031219273216556244
-0.02672211507223784,-0.003771052700935744
0.03349128195243056,0.019658258486571274
-0.008398822395834952,-0.02860044495163014
0.034614046954665315,0.012142551869671572
0.0406573344717025,-0.027371863427770315
0.04224050046381433,0.010220078308159602
-0.01580357948987747,-0.03643676934791329
0.010769625781120302,-0.008149296091515093
0.002478089952207803,0.0047930595249648655
-0.06342307900308625,0.04457110513544062
0.06687851500431774,0.02094739270705543
0.008847468407563853,0.00956442817250451
0.05397346727431408,0.026468776699576993
-0.007337693574676805,0.011292188845386457
-0.029210703514142504,-0.022234540531252414
-0.012864470797914083,0.016078542964829336
-0.0017257908789469754,0.04221106848470599
0.03506721904236337,0.02106209136465876
0.05386298892230749,0.02431322275744051
-0.03082356673457671,0.014742482857777767
-0.04672494908736887,-0.04109644248539493
-0.040553276896617765,0.007962570373796954
-0.021696613360902065,0.006269292089006874
0.009594979029680822,-0.026254184143118423
-0.055568758297232256,-0.03418498328188961
-0.029937491088783203,0.01874424653479754
0.02884462344171093,-0.006054850418183471
0.02276923240772623,-0.008059471641233818
-0.009532862234790414,-0.01047904136677516
-0.05167406834337371,-0.012552469288418825
0.0011836160225099906,-0.04312509817754285
-0.004935362970237957,0.017467011698498215
0.032250988990821426,0.06202811555486151
0.0028301037554819154,0.008664285124586737
-0.01636875306951001,-0.015022937469815437
0.020583052712311565,0.0009601057388246986
-0.08190021650764964,0.012847084217628299
0.0019429517656322011,-0.006707862518064496
0.01772946352839137,0.007873953625567469
0.02735485046649188,-0.006823004926464194
-0.026914142620588142,-0.01192438651339051
0.00704112006207898,-0.014500990594962338
0.017956268613335664,0.00471598075307441
0.06818425304421817,-0.004561515183100592
-0.03026362817619953,0.06392300027798882
0.001670743432208238,0.021169571975894565
-0.0158970685225122,0.02632917785695372
0.006255513393742859,0.019041375495704754
-0.036624321940875774,0.059175757737546394
0.019134104053213453,0.021389164316632625
0.010929449739641021,-0.04350728744491202
-0.0035391079256417613,0.02182025498331202
0.011961965223262228,-0.0018796387085429772
0.0017442454056775796,0.026745839237282035
0.0466504999032533,-0.025939237429752453
-0.039124456310612794,-0.017740717794327024
0.0060601131559097935,0.010588142652250235
-0.04741772322207486,0.027470583082022534
-0.02672211507223784,0.01710531291427913
-0.057087865967305994,-0.034338122974602384
0.020436012968912055,-0.02728422540582714
0.022175362327313108,0.01550542544267055
0.0076979054587577945,-0.03822879146670372
-0.012767713767997714,0.015093682442396221
0.04779490594028909,0.04088804759862448
-0.017989992690557798,-0.035829363836944926
-0.04178061097200113,-0.0327865056759676
0.030354746092312503,0.0028488784815170407
-0.015937101443115824,-0.01684147121129788
0.018108529599077376,-0.0637792810317776
0.03610133199976554,0.03210090488730133
0.02206853339320168,0.004054669389525256
0.04090455700017683,0.02078695402228703
0.03678848866722055,0.023847526002039585
-0.02655215134770435,-0.024564730640108272
0.04241612292966467,-0.05652589268929645
