Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2000-02-04,6.495062828063965,6.546066761016846,10.908750534057617,16.946340560913086,20.114063262939453,12.038615226745605,5.40947961807251,21.253610610961914,10.366920471191406
2000-02-07,6.369409561157227,6.61992073059082,10.795517921447754,16.653316497802734,20.346332550048828,12.02206039428711,5.393892765045166,20.907257080078125,10.147578239440918
2000-02-08,6.352076053619385,6.561615467071533,10.916301727294922,16.721691131591797,20.53213882446289,12.171091079711914,5.406364440917969,21.138166427612305,10.378464698791504
2000-02-09,6.226420879364014,6.343931674957275,10.659622192382812,16.545883178710938,20.276641845703125,12.063456535339355,5.406364440917969,20.76032257080078,10.20529842376709
2000-02-10,6.1744256019592285,6.476094722747803,10.36520004272461,16.262624740600586,20.75859260559082,11.657754898071289,5.3284196853637695,20.581893920898438,10.112940788269043
2000-02-11,6.0227742195129395,6.398348331451416,10.387846946716309,15.92076587677002,20.20697021484375,11.434206008911133,5.234880447387695,20.592388153076172,9.96864128112793
2000-02-14,6.122430801391602,6.499417781829834,10.478439331054688,16.174720764160156,20.218578338623047,11.492158889770508,5.241117477416992,20.214550018310547,10.020590782165527
2000-02-15,6.386740684509277,6.7715229988098145,10.49354362487793,16.457965850830078,20.276641845703125,11.748830795288086,5.228646278381348,20.057117462158203,10.04367733001709
2000-02-16,6.239417552947998,6.802622318267822,10.27460765838623,16.418899536132812,20.172142028808594,11.583237648010254,5.206823825836182,19.4903507232666,9.651162147521973
2000-02-17,6.226420879364014,6.7948455810546875,10.146272659301758,16.487279891967773,20.62504768371582,11.409368515014648,5.175644397735596,19.479846954345703,9.37409782409668
2000-02-18,6.035772800445557,6.596597194671631,9.78389835357666,16.125877380371094,19.92825698852539,11.276895523071289,4.985454559326172,18.944583892822266,9.235567092895508
2000-02-22,6.226420879364014,6.538288116455078,9.874497413635254,16.389598846435547,19.881805419921875,11.459039688110352,4.9667463302612305,18.808130264282227,9.258655548095703
2000-02-23,6.157095432281494,6.367250442504883,9.836751937866211,16.262624740600586,20.485689163208008,11.210653305053711,4.863856315612793,19.102006912231445,9.229795455932617
2000-02-24,5.93611478805542,6.297281742095947,9.632914543151855,16.116117477416992,20.74117088317871,10.978822708129883,4.701731204986572,18.955080032348633,8.935409545898438
2000-02-25,5.840791702270508,6.172891139984131,9.572524070739746,15.832859992980957,20.54375457763672,10.705591201782227,4.676784992218018,18.3673152923584,8.970039367675781
2000-02-28,5.858120918273926,6.3594794273376465,9.88204574584961,15.881691932678223,20.29987335205078,10.912586212158203,4.810854434967041,18.69268798828125,9.29328727722168
2000-02-29,5.819126129150391,6.507191181182861,9.949983596801758,16.057514190673828,20.764406204223633,10.871185302734375,4.845149993896484,18.902597427368164,9.489545822143555
2000-03-01,5.758464336395264,6.670455455780029,10.0858736038208,15.96960163116455,20.97344207763672,10.771833419799805,5.057161331176758,19.060029983520508,9.379875183105469
2000-03-02,5.632808208465576,6.7948455810546875,10.025482177734375,16.028209686279297,21.182477951049805,10.796669960021973,5.188114643096924,18.976064682006836,9.368328094482422
2000-03-03,5.814793109893799,6.686004638671875,10.116073608398438,16.467742919921875,21.768943786621094,10.7387113571167,5.234880447387695,19.23845863342285,9.54149341583252
2000-03-06,5.676137447357178,6.647132873535156,10.01793384552002,16.399362564086914,21.734102249145508,10.482044219970703,5.088344097137451,18.860610961914062,9.31637954711914
2000-03-07,5.4941582679748535,7.10582160949707,9.715960502624512,15.74495792388916,21.13603401184082,9.919029235839844,5.029104709625244,18.51426124572754,9.05662727355957
2000-03-08,5.611144542694092,6.989205360412598,9.6027193069458,15.910998344421387,21.507652282714844,10.225370407104492,5.06339693069458,18.4198055267334,9.16629695892334
2000-03-09,5.602480411529541,6.996980667114258,9.655569076538086,16.077041625976562,22.157987594604492,10.49859619140625,5.103933334350586,18.850120544433594,9.351011276245117
2000-03-10,5.650140762329102,6.903687477111816,9.685768127441406,16.116117477416992,22.20444107055664,10.374409675598145,5.103933334350586,18.69268798828125,9.224018096923828
2000-03-13,5.736798286437988,6.802622318267822,9.78389835357666,15.871927261352539,21.87928009033203,10.208817481994629,5.119523525238037,18.556245803833008,9.148981094360352
2000-03-14,5.637145519256592,6.888139247894287,9.746155738830566,15.78402328491211,21.379907608032227,10.150854110717773,5.0852251052856445,18.60872459411621,9.16629695892334
2000-03-15,5.975111961364746,6.857040882110596,10.34255599975586,16.418899536132812,21.008283615112305,10.796669960021973,5.113285541534424,18.703182220458984,9.720434188842773
2000-03-16,6.326078414916992,7.152470588684082,11.233366012573242,17.307735443115234,21.739913940429688,11.260331153869629,5.312827110290527,19.66877555847168,10.43619155883789
2000-03-17,6.115241050720215,6.9346184730529785,11.23670482635498,17.284704208374023,22.250892639160156,11.21341609954834,5.355571746826172,19.689769744873047,10.46233081817627
2000-03-20,6.1890764236450195,6.825413227081299,11.024556159973145,17.382585525512695,22.157987594604492,11.113737106323242,5.333586692810059,20.067607879638672,10.36401081085205
2000-03-21,6.262909412384033,7.043823719024658,11.426131248474121,17.754514694213867,22.7386531829834,11.321394920349121,5.29903507232666,20.193553924560547,10.479681968688965
2000-03-22,6.1022138595581055,6.989223003387451,11.52463150024414,17.67620849609375,23.133501052856445,11.230029106140137,5.176531791687012,20.707843780517578,10.433417320251465
2000-03-23,6.288972854614258,6.981420993804932,11.926216125488281,18.087289810180664,23.57480239868164,11.13866138458252,5.2644805908203125,20.791812896728516,10.46233081817627
2000-03-24,6.2585673332214355,6.997023105621338,12.062603950500488,18.194948196411133,23.778030395507812,10.939310073852539,5.214221000671387,20.970232009887695,10.497030258178711
2000-03-27,6.232508182525635,7.020423889160156,11.668596267700195,17.96982765197754,23.969655990600586,10.798096656799316,5.286468029022217,20.823299407958984,10.468111038208008
2000-03-28,6.115241050720215,6.989223003387451,11.759521484375,17.920900344848633,23.388988494873047,10.922700881958008,5.261338233947754,20.844287872314453,10.502820014953613
2000-03-29,6.241194725036621,7.3558430671691895,11.668596267700195,18.14602279663086,22.703807830810547,11.188504219055176,5.355571746826172,20.529409408569336,10.711018562316895
2000-03-30,6.410579681396484,7.3558430671691895,11.691327095031738,18.263452529907227,22.08831214904785,11.3380126953125,5.3430094718933105,20.235544204711914,10.94814395904541
2000-03-31,6.406239986419678,7.316843509674072,11.767096519470215,18.292823791503906,22.506389617919922,11.279865264892578,5.374420642852783,20.602882385253906,10.832470893859863
2000-04-03,6.614710330963135,7.441648006439209,12.335371017456055,18.371118545532227,21.554096221923828,11.794855117797852,5.40897274017334,20.592388153076172,11.156350135803223
2000-04-04,6.553908824920654,7.348040580749512,11.842864990234375,18.165586471557617,21.345062255859375,12.12709903717041,5.484358787536621,20.36148452758789,11.017545700073242
2000-04-05,6.501787185668945,7.129628658294678,11.75193977355957,18.097084045410156,21.48442840576172,11.960976600646973,5.556602954864502,20.225051879882812,11.034893989562988
2000-04-06,6.462697505950928,7.316843509674072,11.880751609802246,18.253671646118164,21.763139724731445,11.745018005371094,5.5911545753479,20.61338233947754,11.150566101074219
2000-04-07,6.358461380004883,7.203733921051025,11.638285636901855,18.52771759033203,22.506389617919922,11.595497131347656,5.575450420379639,20.66585922241211,11.150566101074219
2000-04-10,6.514817237854004,7.098424434661865,11.971670150756836,18.557085037231445,21.693462371826172,11.886225700378418,5.562887668609619,20.529409408569336,11.410825729370117
2000-04-11,6.671174049377441,7.223234176635742,12.123211860656738,18.782203674316406,21.15925407409668,12.093871116638184,5.707376480102539,20.707843780517578,11.491790771484375
2000-04-12,6.844897747039795,7.285641193389893,12.176250457763672,18.44942855834961,19.788890838623047,12.235082626342773,5.757634162902832,20.32999610900879,11.468660354614258
2000-04-13,6.653799533843994,7.270037651062012,11.858019828796387,18.498355865478516,19.411470413208008,12.152017593383789,5.763916015625,19.815711975097656,11.254667282104492
2000-04-14,6.288972854614258,7.114029884338379,10.89574146270752,17.284704208374023,18.395299911499023,11.553972244262695,5.553462982177734,18.619213104248047,10.36401081085205
2000-04-17,6.297656536102295,6.942416191101074,10.986664772033691,17.705577850341797,19.394052505493164,11.886225700378418,5.468656063079834,18.77664566040039,10.375581741333008
2000-04-18,6.180388450622559,6.9775214195251465,11.426131248474121,17.774084091186523,20.497304916381836,11.960976600646973,5.484358787536621,19.290939331054688,10.595351219177246
2000-04-19,6.1022138595581055,7.129628658294678,11.274588584899902,17.842601776123047,19.823734283447266,12.102184295654297,5.5346150398254395,19.794727325439453,10.676318168640137
2000-04-20,6.254222869873047,7.141332149505615,11.486743927001953,17.989410400390625,19.649538040161133,12.093871116638184,5.553462982177734,19.87869644165039,10.815125465393066
2000-04-24,6.2672576904296875,7.219333648681641,11.759521484375,18.00897979736328,19.045654296875,12.426127433776855,5.704235553741455,19.595304489135742,10.93079662322998
2000-04-25,6.275941371917725,7.231032848358154,12.123211860656738,18.94858741760254,20.14890480041504,12.367981910705566,5.87385368347168,20.088603973388672,11.127429008483887
2000-04-26,6.167360782623291,7.324638366699219,11.880751609802246,18.664735794067383,19.76567268371582,12.226767539978027,5.861287593841553,20.298519134521484,11.115867614746094
2000-04-27,6.145644187927246,7.426050186157227,11.638285636901855,18.684322357177734,20.381166458129883,12.226767539978027,5.729363441467285,20.172565460205078,10.88452434539795
2000-04-28,6.193417072296143,7.207635402679443,11.880751609802246,18.557085037231445,20.439233779907227,11.877914428710938,5.726221084594727,20.36148452758789,10.606915473937988
2000-05-01,6.1847310066223145,7.324638366699219,11.615556716918945,18.98773193359375,20.72956657409668,12.02742862701416,5.726221084594727,20.424455642700195,10.93079662322998
2000-05-02,6.375833034515381,7.429945468902588,11.501900672912598,18.7919921875,20.346332550048828,12.060653686523438,5.518911361694336,20.0151309967041,10.855607986450195
2000-05-03,6.2715959548950195,7.238835334777832,11.297318458557129,18.165586471557617,19.46371841430664,12.060653686523438,5.5377583503723145,19.458864212036133,10.340875625610352
2000-05-04,6.336747169494629,7.426050186157227,11.123047828674316,18.194948196411133,19.32436180114746,12.060653686523438,5.5283331871032715,19.395891189575195,10.17315673828125
2000-05-05,6.332403182983398,7.504054546356201,11.19881534576416,18.51792335510254,19.85277557373047,12.343063354492188,5.540900230407715,19.374897003173828,10.300395011901855
2000-05-08,6.297656536102295,7.597657203674316,11.418553352355957,18.508148193359375,19.150175094604492,12.600560188293457,5.578591823577881,19.41687774658203,10.27147388458252
2000-05-09,6.410579681396484,7.601558685302734,11.3882474899292,18.36134147644043,18.795961380004883,12.658703804016113,5.559744834899902,19.280437469482422,10.375581741333008
2000-05-10,6.332403182983398,7.624958038330078,11.085163116455078,18.17538070678711,17.884334564208984,12.575636863708496,5.666541576385498,19.248952865600586,10.375581741333008
2000-05-11,6.414923667907715,7.86287260055542,11.418553352355957,18.62559700012207,18.389509201049805,12.559028625488281,5.751351833343506,19.22796630859375,10.468111038208008
2000-05-12,6.436642646789551,7.890176296234131,11.547364234924316,18.850709915161133,18.627582550048828,12.392903327941895,5.6602582931518555,19.56382179260254,10.618483543395996
2000-05-15,6.549563407897949,8.053985595703125,12.062603950500488,19.163908004760742,18.975976943969727,12.700233459472656,5.77019739151001,19.889183044433594,10.653182029724121
2000-05-16,6.480072021484375,7.897974491119385,11.994404792785645,19.340076446533203,19.545013427734375,12.642084121704102,5.7450690269470215,20.151578903198242,10.734153747558594
2000-05-17,6.497443199157715,7.936978816986084,11.789827346801758,19.212844848632812,19.26629638671875,12.68362045288086,5.657120704650879,19.920677185058594,10.479681968688965
2000-05-18,6.445328235626221,7.925273418426514,11.941368103027344,19.1247615814209,18.778549194335938,12.658703804016113,5.704235553741455,19.899681091308594,10.687882423400879
2000-05-19,6.462697505950928,7.940876483917236,11.72921085357666,18.596240997314453,18.046916961669922,12.7500638961792,5.597439289093018,19.374897003173828,10.41606330871582
2000-05-22,6.427951335906982,7.874570846557617,11.880751609802246,18.27324676513672,17.965635299682617,12.708538055419922,5.635131359100342,19.15448760986328,10.259906768798828
2000-05-23,6.336747169494629,7.843372821807861,11.956525802612305,18.194948196411133,17.094635009765625,12.642084121704102,5.531475067138672,18.9970645904541,10.21363639831543
2000-05-24,6.310687065124512,7.851175785064697,12.108060836791992,18.45920753479004,17.768205642700195,12.916196823120117,5.625706672668457,19.122997283935547,10.028571128845215
2000-05-25,6.080495357513428,7.706863880157471,11.804980278015137,18.126428604125977,17.477872848510742,12.882965087890625,5.531475067138672,18.976064682006836,9.936034202575684
2000-05-26,5.984943389892578,7.710766792297363,11.759521484375,18.0285701751709,17.53593635559082,12.924505233764648,5.641411304473877,18.829130172729492,9.727829933166504
2000-05-30,6.0500922203063965,7.819972515106201,12.001981735229492,18.35154914855957,18.674028396606445,12.849739074707031,5.68224573135376,19.60580825805664,9.80301284790039
2000-05-31,5.997973442077637,8.053985595703125,12.145950317382812,18.478784561157227,18.31402587890625,12.725152015686035,5.713658809661865,19.815711975097656,10.034351348876953
2000-06-01,6.015349388122559,7.979879379272461,12.547526359558105,18.62559700012207,19.138561248779297,12.758377075195312,5.754491329193115,19.689769744873047,10.109542846679688
2000-06-02,6.115241050720215,7.706863880157471,13.062763214111328,18.76262092590332,20.009540557861328,12.318153381347656,5.735647678375244,20.172565460205078,10.387145042419434
2000-06-05,6.063122749328613,7.597657203674316,12.767255783081055,18.733257293701172,20.06761360168457,12.301532745361328,5.603717803955078,20.109594345092773,10.329315185546875
2000-06-06,6.0718092918396,7.894073009490967,12.486916542053223,18.596240997314453,19.788890838623047,12.343063354492188,5.735647678375244,19.941659927368164,9.999650001525879
2000-06-07,5.941512584686279,7.792669296264648,12.668758392333984,18.508148193359375,20.1605224609375,12.475961685180664,5.757634162902832,19.889183044433594,9.999650001525879
2000-06-08,5.932825565338135,7.831673622131348,12.456605911254883,18.214527130126953,20.06761360168457,12.475961685180664,5.792184829711914,19.73175621032715,9.901334762573242
2000-06-09,5.924139022827148,7.780970096588135,12.244451522827148,18.28304100036621,20.114063262939453,12.617169380187988,5.864428997039795,20.02562713623047,9.739395141601562
2000-06-12,5.95888614654541,7.95648193359375,12.35052490234375,18.302614212036133,19.695993423461914,12.600560188293457,5.839300155639648,19.836708068847656,9.496491432189941
2000-06-13,5.789501190185547,7.95648193359375,12.335371017456055,18.380910873413086,20.114063262939453,12.741765022277832,5.96494722366333,19.56382179260254,9.681556701660156
2000-06-14,5.941512584686279,7.944777488708496,12.547526359558105,18.34175682067871,19.742448806762695,12.907885551452637,5.939818382263184,19.899681091308594,9.716263771057129
2000-06-15,5.941512584686279,7.831673622131348,12.252020835876465,18.51792335510254,20.137290954589844,13.148771286010742,5.908407211303711,20.46645164489746,9.693124771118164
2000-06-16,5.9694390296936035,7.963601589202881,11.678503036499023,18.193344116210938,20.20697021484375,12.904402732849121,5.842397212982178,20.235544204711914,9.584190368652344
2000-06-19,5.777440547943115,7.896985054016113,11.982629776000977,18.006986618041992,20.84569549560547,12.929380416870117,5.9373459815979,20.36148452758789,9.572603225708008
2000-06-20,5.67271089553833,7.8538689613342285,11.83056354522705,17.447948455810547,20.903766632080078,12.704593658447266,5.87404727935791,20.32999610900879,9.363995552062988
2000-06-21,5.646531105041504,7.994960784912109,11.739327430725098,17.5166072845459,21.08957862854004,12.95435905456543,5.89303731918335,20.235544204711914,9.300253868103027
2000-06-22,5.646531105041504,7.783327579498291,11.731721878051758,17.134109497070312,20.439233779907227,12.671286582946777,5.85506010055542,20.193553924560547,9.259690284729004
2000-06-23,5.650894641876221,7.8813018798828125,11.648088455200195,17.320446014404297,20.003742218017578,12.821145057678223,5.87404727935791,19.815711975097656,9.317643165588379
2000-06-26,5.519989967346191,7.818599700927734,11.83056354522705,17.73237419128418,20.137290954589844,12.987656593322754,5.85506010055542,19.626806259155273,9.317643165588379
2000-06-27,5.742532253265381,7.763730049133301,11.944612503051758,17.81083869934082,19.939876556396484,13.187466621398926,5.696812152862549,19.584819793701172,9.584190368652344
2000-06-28,5.729441165924072,7.697107315063477,11.853374481201172,18.036418914794922,20.137290954589844,13.187466621398926,5.744287967681885,19.500850677490234,9.549419403076172
2000-06-29,5.6247148513793945,7.7127814292907715,11.845775604248047,17.722566604614258,19.742448806762695,13.30401611328125,5.6525044441223145,19.794727325439453,9.387174606323242
2000-06-30,5.485082149505615,7.6108856201171875,11.556852340698242,17.75198745727539,20.137290954589844,13.445550918579102,5.5195770263671875,19.857690811157227,9.491477012634277
2000-07-03,5.637805461883545,7.657911777496338,11.769739151000977,17.98737144470215,20.276641845703125,13.470528602600098,5.684155464172363,19.815711975097656,9.61895751953125
2000-07-05,5.663987159729004,7.340473175048828,11.898991584777832,17.8304500579834,19.62631607055664,13.503836631774902,5.734790325164795,19.941659927368164,9.734847068786621
2000-07-06,5.515623092651367,7.414929389953613,11.990235328674316,17.781414031982422,19.92825698852539,13.520478248596191,5.741119861602783,19.899681091308594,9.804384231567383
2000-07-07,5.489443778991699,7.450203895568848,12.195512771606445,17.869691848754883,20.25342559814453,13.428898811340332,5.801258563995361,20.067607879638672,10.279536247253418
2000-07-10,5.567985534667969,7.4854736328125,12.225930213928223,17.88930320739746,20.032779693603516,13.553783416748047,5.801258563995361,19.899681091308594,10.430191993713379
2000-07-11,5.864712715148926,7.751969814300537,12.286759376525879,18.23257064819336,19.87019157409668,13.562108039855957,5.747450351715088,19.67926597595215,10.505529403686523
2000-07-12,5.834170818328857,7.6500773429870605,12.461631774902344,18.30121612548828,20.381166458129883,13.287372589111328,5.772769927978516,20.046615600585938,10.534492492675781
2000-07-13,5.899621963500977,7.532505512237549,12.339983940124512,18.448341369628906,20.776012420654297,13.087562561035156,5.798089981079102,20.109594345092773,10.337478637695312
2000-07-14,5.781805992126465,7.524663925170898,12.545262336730957,18.634693145751953,21.15925407409668,12.937705039978027,5.718968391418457,20.424455642700195,10.464961051940918
2000-07-17,5.6901679039001465,7.426686763763428,12.309563636779785,18.742572784423828,21.333457946777344,13.004310607910156,5.6714959144592285,20.172565460205078,10.407014846801758
2000-07-18,5.602896690368652,7.493316173553467,12.332369804382324,18.791608810424805,20.903766632080078,13.020955085754395,5.6493401527404785,19.857690811157227,10.430191993713379
2000-07-19,5.602896690368652,7.473718166351318,12.286759376525879,18.634693145751953,20.439233779907227,13.03761100769043,5.706310272216797,19.983638763427734,10.296919822692871
2000-07-20,5.559257984161377,7.39925479888916,12.598485946655273,18.860271453857422,20.86893653869629,12.821145057678223,5.61452579498291,20.298519134521484,10.267946243286133
2000-07-21,5.585443496704102,7.258164882659912,12.560476303100586,18.830848693847656,20.416011810302734,12.854450225830078,5.6714959144592285,19.794727325439453,10.244769096374512
2000-07-24,5.594168663024902,7.18370246887207,12.636500358581543,18.693532943725586,19.916635513305664,13.120868682861328,5.6525044441223145,19.60580825805664,10.082517623901367
2000-07-25,5.524350643157959,7.117082595825195,12.659309387207031,18.73276138305664,20.25342559814453,12.88775634765625,5.699978828430176,19.616294860839844,10.105695724487305
2000-07-26,5.489443778991699,7.175867080688477,12.598485946655273,18.49737548828125,19.98631477355957,12.896076202392578,5.646175384521484,19.458864212036133,10.070928573608398
2000-07-27,5.550532341003418,7.422770023345947,12.636500358581543,18.369874954223633,19.405658721923828,12.987656593322754,5.624019145965576,19.584819793701172,10.152058601379395
2000-07-28,5.50689697265625,7.367896556854248,12.362792015075684,17.75198745727539,18.685636520385742,13.09588623046875,5.589205741882324,19.374897003173828,9.83914566040039
2000-07-31,5.533078670501709,7.3208746910095215,12.575679779052734,18.026607513427734,19.068883895874023,12.95435905456543,5.6050310134887695,19.56382179260254,9.642134666442871
2000-08-01,5.537442207336426,7.458040237426758,12.659309387207031,18.163909912109375,18.848230361938477,13.387276649475098,5.7284626960754395,19.73175621032715,9.781206130981445
2000-08-02,5.572351455688477,7.599129676818848,12.644103050231934,18.085451126098633,18.76693344116211,13.378947257995605,5.823408126831055,19.815711975097656,9.781206130981445
2000-08-03,5.633442401885986,7.493316173553467,12.97864818572998,18.114879608154297,19.12694549560547,13.453878402709961,5.832906246185303,19.920677185058594,9.734847068786621
2000-08-04,5.581081867218018,7.524663925170898,13.48045825958252,18.3404598236084,19.12694549560547,13.35396957397461,5.801258563995361,20.32999610900879,9.694289207458496
2000-08-07,5.6901679039001465,7.622645378112793,13.518472671508789,18.87987518310547,19.521799087524414,13.187466621398926,5.9151930809021,20.172565460205078,9.955041885375977
2000-08-08,5.829802513122559,7.638320446014404,13.518472671508789,19.046606063842773,19.556638717651367,13.245741844177246,5.760111331939697,20.235544204711914,10.250565528869629
2000-08-09,5.834170818328857,7.775487422943115,13.427229881286621,19.21334457397461,19.62631607055664,12.704593658447266,5.668332576751709,20.046615600585938,10.070928573608398
2000-08-10,5.746896266937256,7.846031665802002,13.351200103759766,19.164308547973633,19.20823860168457,12.929380416870117,5.668332576751709,20.088603973388672,9.781206130981445
2000-08-11,5.864712715148926,7.838196277618408,13.556485176086426,19.380067825317383,19.277921676635742,13.020955085754395,5.731629848480225,20.214550018310547,9.92027473449707
2000-08-14,5.864712715148926,7.9479289054870605,13.731365203857422,19.57622528076172,19.67276954650879,13.062582015991211,5.766441345214844,20.445449829101562,10.047751426696777
2000-08-15,5.899621963500977,7.916579246520996,13.48045825958252,19.331039428710938,19.719221115112305,13.03761100769043,5.804421901702881,20.340496063232422,9.758023262023926
2000-08-16,5.899621963500977,8.0263090133667,13.320792198181152,19.242761611938477,19.742448806762695,13.170812606811523,5.722132205963135,20.046615600585938,9.566807746887207
2000-08-17,5.912714004516602,8.214432716369629,13.495662689208984,19.340843200683594,20.114063262939453,13.09588623046875,5.646175384521484,20.235544204711914,9.572603225708008
2000-08-18,5.807988166809082,8.120368957519531,13.396819114685059,19.28199577331543,20.137290954589844,12.937705039978027,5.677824974060059,20.235544204711914,9.700079917907715
2000-08-21,5.777440547943115,8.151725769042969,13.503273010253906,19.556608200073242,20.23019790649414,13.070908546447754,5.7158074378967285,20.298519134521484,9.468297958374023
2000-08-22,5.720715045928955,8.128205299377441,13.647716522216797,19.517379760742188,20.23019790649414,13.020955085754395,5.646175384521484,20.046615600585938,9.653719902038574
2000-08-23,5.69453239440918,8.339836120605469,13.47284984588623,19.4193115234375,20.427623748779297,13.104212760925293,5.690485954284668,20.067607879638672,9.595778465270996
2000-08-24,5.703261375427246,8.159564018249512,13.450043678283691,19.625261306762695,20.619234085083008,13.020955085754395,5.677824974060059,20.0151309967041,9.595778465270996
2000-08-25,5.67271089553833,8.183073043823242,13.267569541931152,19.713544845581055,20.5495662689209,13.070908546447754,5.6714959144592285,20.350988388061523,9.68269157409668
2000-08-28,5.663987159729004,8.214432716369629,13.518472671508789,19.978351593017578,20.717952728271484,13.02928352355957,5.772769927978516,20.151578903198242,9.526240348815918
2000-08-29,5.585443496704102,8.222265243530273,13.381617546081543,19.850841522216797,20.74117088317871,12.829475402832031,5.722132205963135,20.24603271484375,9.485677719116211
2000-08-30,5.598532199859619,8.151725769042969,13.503273010253906,19.66448974609375,20.601821899414062,12.771196365356445,5.779099941253662,20.38246726989746,9.375588417053223
2000-08-31,5.659623622894287,8.120368957519531,13.853011131286621,19.81161880493164,21.008283615112305,12.796170234680176,5.823408126831055,20.256528854370117,9.2423095703125
2000-09-01,5.602896690368652,8.202669143676758,13.624919891357422,19.9881534576416,21.01988983154297,12.721243858337402,5.89303731918335,20.235544204711914,9.42773723602295
2000-09-05,5.716350078582764,8.202669143676758,13.792197227478027,19.9881534576416,20.54375457763672,12.679614067077637,5.9151930809021,19.836708068847656,9.526240348815918
2000-09-06,5.812350749969482,8.382946968078613,13.898634910583496,20.086225509643555,20.021154403686523,12.521438598632812,5.9879841804504395,19.752737045288086,9.665313720703125
2000-09-07,5.533078670501709,8.343751907348633,13.784579277038574,19.968544006347656,20.346332550048828,12.637989044189453,5.9879841804504395,19.595304489135742,9.584190368652344
2000-09-08,5.43707799911499,8.245781898498535,14.096315383911133,19.733144760131836,19.695993423461914,12.629664421081543,6.177876949310303,19.60580825805664,9.763818740844727
2000-09-11,5.402169227600098,8.508354187011719,14.377632141113281,19.635072708129883,19.18501091003418,12.687942504882812,6.3202948570251465,19.67926597595215,9.943453788757324
