Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPY
2008-06-18,14.971447944641113,25.06330680847168,12.9342622756958,25.44033432006836,9.453186988830566,16.759754180908203,10.931978225708008,22.240123748779297,12.126574516296387,96.09601593017578
2008-06-19,14.99840259552002,24.461374282836914,13.072040557861328,25.770536422729492,9.488401412963867,16.814769744873047,10.945181846618652,22.269256591796875,12.281082153320312,96.21769714355469
2008-06-20,14.694822311401367,24.296464920043945,12.84616470336914,25.34066390991211,9.319280624389648,16.623851776123047,10.818828582763672,21.956018447875977,11.920060157775879,94.65592193603516
2008-06-23,14.789590835571289,25.256994247436523,12.4407377243042,25.390079498291016,9.232954025268555,16.56245994567871,10.949174880981445,22.117027282714844,11.713308334350586,94.5624008178711
2008-06-24,14.50869083404541,24.778146743774414,12.585533142089844,25.086545944213867,9.221181869506836,16.61771011352539,10.858731269836426,22.19753646850586,11.761017799377441,94.37535858154297
2008-06-25,14.552684783935547,24.684646606445312,12.556574821472168,24.903017044067383,9.299664497375488,16.992172241210938,10.986418724060059,22.446365356445312,11.848489761352539,94.8213882446289
2008-06-26,14.19394588470459,24.50614356994629,12.104815483093262,24.493627548217773,9.12308406829834,16.476518630981445,10.659214973449707,21.992605209350586,11.570170402526855,92.2459716796875
2008-06-27,14.180405616760254,24.721471786499023,11.913686752319336,23.787750244140625,9.001442909240723,16.304636001586914,10.568771362304688,22.13898277282715,11.375348091125488,91.742431640625
2008-06-30,14.122885704040527,25.06999969482422,11.734140396118164,24.006580352783203,8.989675521850586,16.421268463134766,10.826809883117676,22.3804988861084,11.323657989501953,92.06615447998047
2008-07-01,13.862276077270508,25.174827575683594,11.768893241882324,23.992454528808594,8.926887512207031,16.40285301208496,10.882670402526855,22.3804988861084,11.180521965026855,92.35391235351562
2008-07-02,13.27001667022705,24.415481567382812,11.589349746704102,23.258352279663086,8.809174537658691,16.38443946838379,10.85340690612793,22.2268123626709,11.057265281677246,90.77127075195312
2008-07-03,13.351244926452637,24.05563735961914,11.54880428314209,23.583059310913086,8.769936561584473,16.37215805053711,10.741684913635254,22.321950912475586,11.152688026428223,90.86474609375
2008-07-07,13.418925285339355,23.45210838317871,11.166549682617188,23.554813385009766,8.868033409118652,16.53790283203125,10.635281562805176,22.175575256347656,11.02545166015625,89.93678283691406
2008-07-08,13.276779174804688,23.063940048217773,11.890517234802246,24.098337173461914,8.958281517028809,16.75276756286621,10.69113826751709,22.76106834411621,11.311728477478027,91.5338134765625
2008-07-09,13.300477027893066,22.624757766723633,11.212883949279785,23.427762985229492,8.691455841064453,16.587018966674805,10.818828582763672,22.870847702026367,11.073172569274902,89.77133178710938
2008-07-10,13.351244926452637,23.318950653076172,11.131800651550293,23.787750244140625,8.801321029663086,16.709789276123047,10.84542465209961,22.995264053344727,10.878345489501953,90.13819885253906
2008-07-11,13.34108829498291,23.177276611328125,10.819042205810547,23.357175827026367,8.71892261505127,16.531766891479492,10.76296329498291,22.55614471435547,10.651716232299805,89.08792877197266
2008-07-14,13.489995002746582,23.330280303955078,10.263031959533691,23.46306037902832,8.652215957641602,16.544042587280273,10.688481330871582,22.709836959838867,10.596051216125488,88.28221130371094
2008-07-15,13.358010292053223,22.34708595275879,9.944483757019043,22.9971866607666,8.632594108581543,16.513347625732422,10.613994598388672,22.819622039794922,10.596051216125488,87.03772735595703
2008-07-16,13.408772468566895,21.771913528442383,11.247634887695312,23.526582717895508,8.758160591125488,16.722068786621094,10.403844833374023,22.98062515258789,11.021480560302734,89.17424774169922
2008-07-17,13.49338150024414,21.414901733398438,11.734140396118164,24.175979614257812,8.848410606384277,16.75276756286621,10.238914489746094,23.207508087158203,11.073172569274902,90.0662612915039
2008-07-18,13.402009010314941,21.788904190063477,11.971610069274902,24.211273193359375,8.94650936126709,16.470380783081055,10.249552726745605,23.2001953125,11.415109634399414,90.62738800048828
2008-07-21,13.679521560668945,22.440593719482422,12.017940521240234,24.232454299926758,8.769936561584473,16.43355369567871,10.430444717407227,22.790348052978516,11.212331771850586,90.67774200439453
2008-07-22,13.699830055236816,21.69540023803711,13.025710105895996,24.5289249420166,8.722847938537598,16.722068786621094,10.395861625671387,23.10504913330078,11.51053237915039,91.70645904541016
2008-07-23,13.527226448059082,20.907724380493164,13.008337020874023,24.71950340270996,8.879799842834473,16.838712692260742,10.143150329589844,23.207508087158203,11.733185768127441,92.20281982421875
